"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value"
"2011","DE2","Bayern","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","141"
"2011","DE3","Berlin","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","125"
"2011","DE3","Berlin","PPS_HAB","Purchasing power standard (PPS) per inhabitant","31 300"
"2011","DE3","Berlin","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","120"
"2011","DE4","Brandenburg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","90"
"2011","DE4","Brandenburg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","22 500"
"2011","DE4","Brandenburg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","86"
"2011","DE5","Bremen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","162"
"2011","DE5","Bremen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","40 600"
"2011","DE5","Bremen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","155"
"2011","DE6","Hamburg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","214"
"2011","DE6","Hamburg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","53 600"
"2011","DE6","Hamburg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","205"
"2011","DE7","Hessen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","150"
"2011","DE7","Hessen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","37 700"
"2011","DE7","Hessen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","144"
"2011","DE8","Mecklenburg-Vorpommern","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","86"
"2011","DE8","Mecklenburg-Vorpommern","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 500"
"2011","DE8","Mecklenburg-Vorpommern","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","82"
"2011","DE9","Niedersachsen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","116"
"2011","DE9","Niedersachsen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","29 000"
"2011","DE9","Niedersachsen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","111"
"2011","DEA","Nordrhein-Westfalen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","128"
"2011","DEA","Nordrhein-Westfalen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","32 100"
"2011","DEA","Nordrhein-Westfalen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","123"
"2011","DEB","Rheinland-Pfalz","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","114"
"2011","DEB","Rheinland-Pfalz","PPS_HAB","Purchasing power standard (PPS) per inhabitant","28 700"
"2011","DEB","Rheinland-Pfalz","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","109"
"2011","DEC","Saarland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","122"
"2011","DEC","Saarland","PPS_HAB","Purchasing power standard (PPS) per inhabitant","30 600"
"2011","DEC","Saarland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","117"
"2011","DED","Sachsen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","94"
"2011","DED","Sachsen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","23 400"
"2011","DED","Sachsen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","90"
"2011","DEE","Sachsen-Anhalt","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","87"
"2011","DEE","Sachsen-Anhalt","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 800"
"2011","DEE","Sachsen-Anhalt","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","83"
"2011","DEF","Schleswig-Holstein","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","104"
"2011","DEF","Schleswig-Holstein","PPS_HAB","Purchasing power standard (PPS) per inhabitant","26 200"
"2011","DEF","Schleswig-Holstein","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","100"
"2011","DEG","Thüringen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","89"
"2011","DEG","Thüringen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","22 300"
"2011","DEG","Thüringen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","85"
"2011","EE","Estonia","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","48"
"2011","EE","Estonia","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 500"
"2011","EE","Estonia","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","71"
"2011","EE0","Eesti","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","48"
"2011","EE0","Eesti","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 500"
"2011","EE0","Eesti","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","71"
"2011","IE","Ireland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","143"
"2011","IE","Ireland","PPS_HAB","Purchasing power standard (PPS) per inhabitant","33 900"
"2011","IE","Ireland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","130"
"2011","IE0","Éire/Ireland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","143"
"2011","IE0","Éire/Ireland","PPS_HAB","Purchasing power standard (PPS) per inhabitant","33 900"
"2011","IE0","Éire/Ireland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","130"
"2011","EL","Greece","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","71"
"2011","EL","Greece","PPS_HAB","Purchasing power standard (PPS) per inhabitant","19 700"
"2011","EL","Greece","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","75"
"2011","EL5","Voreia Ellada","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","55"
"2011","EL5","Voreia Ellada","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 300"
"2011","EL5","Voreia Ellada","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","58"
"2011","EL6","Kentriki Ellada","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","56"
"2011","EL6","Kentriki Ellada","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 600"
"2011","EL6","Kentriki Ellada","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","59"
"2011","EL3","Attiki","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","97"
"2011","EL3","Attiki","PPS_HAB","Purchasing power standard (PPS) per inhabitant","26 800"
"2011","EL3","Attiki","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","103"
"2011","EL4","Nisia Aigaiou, Kriti","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","63"
"2011","EL4","Nisia Aigaiou, Kriti","PPS_HAB","Purchasing power standard (PPS) per inhabitant","17 500"
"2011","EL4","Nisia Aigaiou, Kriti","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","67"
"2011","ES","Spain","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","87"
"2011","ES","Spain","PPS_HAB","Purchasing power standard (PPS) per inhabitant","24 200"
"2011","ES","Spain","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","92"
"2011","ES1","Noroeste (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","78"
"2011","ES1","Noroeste (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 600"
"2011","ES1","Noroeste (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","83"
"2011","ES2","Noreste (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","107"
"2011","ES2","Noreste (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","29 500"
"2011","ES2","Noreste (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","113"
"2011","ES3","Comunidad de Madrid","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","119"
"2011","ES3","Comunidad de Madrid","PPS_HAB","Purchasing power standard (PPS) per inhabitant","32 800"
"2011","ES3","Comunidad de Madrid","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","125"
"2011","ES4","Centro (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","74"
"2011","ES4","Centro (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","20 500"
"2011","ES4","Centro (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","78"
"2011","ES5","Este (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","92"
"2011","ES5","Este (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","25 400"
"2011","ES5","Este (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","97"
"2011","ES6","Sur (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","67"
"2011","ES6","Sur (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 500"
"2011","ES6","Sur (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","71"
"2011","ES7","Canarias (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","76"
"2011","ES7","Canarias (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","20 900"
"2011","ES7","Canarias (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","80"
"2011","ESZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","ESZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","ESZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FR","France","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FR","France","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FR","France","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FR1","Île de France","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FR1","Île de France","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FR1","Île de France","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRB","Centre - Val de Loire","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRB","Centre - Val de Loire","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRB","Centre - Val de Loire","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRC","Bourgogne - Franche-Comté","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRC","Bourgogne - Franche-Comté","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRC","Bourgogne - Franche-Comté","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRD","Normandie","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRD","Normandie","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRD","Normandie","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRE","Nord-Pas-de-Calais - Picardie","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRE","Nord-Pas-de-Calais - Picardie","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRE","Nord-Pas-de-Calais - Picardie","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRF","Alsace - Champagne-Ardenne - Lorraine","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRF","Alsace - Champagne-Ardenne - Lorraine","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRF","Alsace - Champagne-Ardenne - Lorraine","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRG","Pays-de-la-Loire","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRG","Pays-de-la-Loire","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRG","Pays-de-la-Loire","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRH","Bretagne","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRH","Bretagne","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRH","Bretagne","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRI","Aquitaine - Limousin - Poitou-Charentes","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRI","Aquitaine - Limousin - Poitou-Charentes","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRI","Aquitaine - Limousin - Poitou-Charentes","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRJ","Languedoc-Roussillon - Midi-Pyrénées","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRJ","Languedoc-Roussillon - Midi-Pyrénées","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRJ","Languedoc-Roussillon - Midi-Pyrénées","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRK","Auvergne - Rhône-Alpes","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRK","Auvergne - Rhône-Alpes","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRK","Auvergne - Rhône-Alpes","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRL","Provence-Alpes-Côte d'Azur","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRL","Provence-Alpes-Côte d'Azur","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRL","Provence-Alpes-Côte d'Azur","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRM","Corse","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRM","Corse","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRM","Corse","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRY","RUP FR - Régions ultrapériphériques françaises","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRY","RUP FR - Régions ultrapériphériques françaises","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRY","RUP FR - Régions ultrapériphériques françaises","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","FRZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","FRZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","FRZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","HR","Croatia","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","40"
"2011","HR","Croatia","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 700"
"2011","HR","Croatia","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","60"
"2011","HR0","Hrvatska","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","40"
"2011","HR0","Hrvatska","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 700"
"2011","HR0","Hrvatska","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","60"
"2011","IT","Italy","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","104"
"2011","IT","Italy","PPS_HAB","Purchasing power standard (PPS) per inhabitant","27 100"
"2011","IT","Italy","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","104"
"2011","ITC","Nord-Ovest","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","128"
"2011","ITC","Nord-Ovest","PPS_HAB","Purchasing power standard (PPS) per inhabitant","33 300"
"2011","ITC","Nord-Ovest","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","127"
"2011","ITH","Nord-Est","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","122"
"2011","ITH","Nord-Est","PPS_HAB","Purchasing power standard (PPS) per inhabitant","31 700"
"2011","ITH","Nord-Est","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","121"
"2011","ITI","Centro (IT)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","116"
"2011","ITI","Centro (IT)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","30 300"
"2011","ITI","Centro (IT)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","116"
"2011","ITF","Sud","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","69"
"2011","ITF","Sud","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 000"
"2011","ITF","Sud","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","69"
"2011","ITG","Isole","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","69"
"2011","ITG","Isole","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 100"
"2011","ITG","Isole","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","69"
"2011","ITZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","ITZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","ITZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","CY","Cyprus","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","89"
"2011","CY","Cyprus","PPS_HAB","Purchasing power standard (PPS) per inhabitant","25 000"
"2011","CY","Cyprus","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","96"
"2011","CY0","Kypros","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","89"
"2011","CY0","Kypros","PPS_HAB","Purchasing power standard (PPS) per inhabitant","25 000"
"2011","CY0","Kypros","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","96"
"2011","LV","Latvia","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","37"
"2011","LV","Latvia","PPS_HAB","Purchasing power standard (PPS) per inhabitant","14 900"
"2011","LV","Latvia","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","57"
"2011","LV0","Latvija","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","37"
"2011","LV0","Latvija","PPS_HAB","Purchasing power standard (PPS) per inhabitant","14 900"
"2011","LV0","Latvija","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","57"
"2011","LVZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","LVZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","LVZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","LT","Lithuania","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","39"
"2011","LT","Lithuania","PPS_HAB","Purchasing power standard (PPS) per inhabitant","17 200"
"2011","LT","Lithuania","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","66"
"2011","LT0","Lietuva","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","39"
"2011","LT0","Lietuva","PPS_HAB","Purchasing power standard (PPS) per inhabitant","17 200"
"2011","LT0","Lietuva","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","66"
"2011","LU","Luxembourg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","317"
"2011","LU","Luxembourg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","69 300"
"2011","LU","Luxembourg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","265"
"2011","LU0","Luxembourg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","317"
"2011","LU0","Luxembourg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","69 300"
"2011","LU0","Luxembourg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","265"
"2011","HU","Hungary","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","39"
"2011","HU","Hungary","PPS_HAB","Purchasing power standard (PPS) per inhabitant","17 200"
"2011","HU","Hungary","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","66"
"2011","HU1","Közép-Magyarország","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","63"
"2011","HU1","Közép-Magyarország","PPS_HAB","Purchasing power standard (PPS) per inhabitant","27 900"
"2011","HU1","Közép-Magyarország","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","107"
"2011","HU2","Dunántúl","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","33"
"2011","HU2","Dunántúl","PPS_HAB","Purchasing power standard (PPS) per inhabitant","14 900"
"2011","HU2","Dunántúl","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","57"
"2011","HU3","Alföld és Észak","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","25"
"2011","HU3","Alföld és Észak","PPS_HAB","Purchasing power standard (PPS) per inhabitant","11 000"
"2011","HU3","Alföld és Észak","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","42"
"2011","HUZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","HUZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","HUZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","MT","Malta","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","63"
"2011","MT","Malta","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 600"
"2011","MT","Malta","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","82"
"2011","MT0","Malta","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","63"
"2011","MT0","Malta","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 500"
"2011","MT0","Malta","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","82"
"2011","MTZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","MTZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","MTZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","NL","Netherlands","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","NL","Netherlands","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","NL","Netherlands","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","NL1","Noord-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","NL1","Noord-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","NL1","Noord-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","NL2","Oost-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","NL2","Oost-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","NL2","Oost-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","NL3","West-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","NL3","West-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","NL3","West-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","NL4","Zuid-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","NL4","Zuid-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","NL4","Zuid-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","NLZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","NLZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","NLZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","AT","Austria","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","141"
"2011","AT","Austria","PPS_HAB","Purchasing power standard (PPS) per inhabitant","33 500"
"2011","AT","Austria","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","128"
"2011","AT1","Ostösterreich","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","144"
"2011","AT1","Ostösterreich","PPS_HAB","Purchasing power standard (PPS) per inhabitant","34 300"
"2011","AT1","Ostösterreich","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","131"
"2011","AT2","Südösterreich","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","123"
"2011","AT2","Südösterreich","PPS_HAB","Purchasing power standard (PPS) per inhabitant","29 300"
"2011","AT2","Südösterreich","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","112"
"2011","AT3","Westösterreich","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","148"
"2011","AT3","Westösterreich","PPS_HAB","Purchasing power standard (PPS) per inhabitant","35 100"
"2011","AT3","Westösterreich","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","134"
"2011","ATZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","ATZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","ATZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","PL","Poland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","PL","Poland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","PL","Poland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","PL2","Makroregion Poludniowy","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2011","PL2","Makroregion Poludniowy","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2011","PL2","Makroregion Poludniowy","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2011","PL4","Makroregion Pólnocno-Zachodni","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
